Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2625","Fruits, other","2017","2017","g/cap/d","0.77","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2625","Fruits, other","2017","2017","t","3171.41","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2625","Fruits, other","2017","2017","g/cap/d","0.46","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2625","Fruits, other","2017","2017","t","1907.26","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2625","Fruits, other","2018","2018","1000 t","792","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2625","Fruits, other","2018","2018","1000 t","5","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2625","Fruits, other","2018","2018","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2625","Fruits, other","2018","2018","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2625","Fruits, other","2018","2018","1000 t","797","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5521","Feed","S2625","Fruits, other","2018","2018","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2625","Fruits, other","2018","2018","1000 t","66","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5154","Other uses (non-food)","S2625","Fruits, other","2018","2018","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2625","Fruits, other","2018","2018","1000 t","7","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2625","Fruits, other","2018","2018","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2625","Fruits, other","2018","2018","1000 t","724","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2625","Fruits, other","2018","2018","kg/cap","64.47","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2625","Fruits, other","2018","2018","kcal/cap/d","55.99","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2625","Fruits, other","2018","2018","million Kcal","229453.74","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2625","Fruits, other","2018","2018","g/cap/d","0.75","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2625","Fruits, other","2018","2018","t","3059.59","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2625","Fruits, other","2018","2018","g/cap/d","0.45","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2625","Fruits, other","2018","2018","t","1838.93","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2625","Fruits, other","2019","2019","1000 t","811","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2625","Fruits, other","2019","2019","1000 t","4","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2625","Fruits, other","2019","2019","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2625","Fruits, other","2019","2019","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2625","Fruits, other","2019","2019","1000 t","815","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5521","Feed","S2625","Fruits, other","2019","2019","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2625","Fruits, other","2019","2019","1000 t","67","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5154","Other uses (non-food)","S2625","Fruits, other","2019","2019","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2625","Fruits, other","2019","2019","1000 t","8","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2625","Fruits, other","2019","2019","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2625","Fruits, other","2019","2019","1000 t","740","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2625","Fruits, other","2019","2019","kg/cap","66.08","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2625","Fruits, other","2019","2019","kcal/cap/d","57.68","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2625","Fruits, other","2019","2019","million Kcal","235842.82","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2625","Fruits, other","2019","2019","g/cap/d","0.77","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2625","Fruits, other","2019","2019","t","3161.2","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2625","Fruits, other","2019","2019","g/cap/d","0.48","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2625","Fruits, other","2019","2019","t","1953.97","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2630","Coffee and products","2010","2010","1000 t","8","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2630","Coffee and products","2010","2010","1000 t","18","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2630","Coffee and products","2010","2010","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2630","Coffee and products","2010","2010","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2630","Coffee and products","2010","2010","1000 t","27","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2630","Coffee and products","2010","2010","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2630","Coffee and products","2010","2010","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2630","Coffee and products","2010","2010","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2630","Coffee and products","2010","2010","1000 t","26","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2630","Coffee and products","2010","2010","kg/cap","2.31","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2630","Coffee and products","2010","2010","kcal/cap/d","1.85","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2630","Coffee and products","2010","2010","million Kcal","7643.2","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2630","Coffee and products","2010","2010","g/cap/d","0.07","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2630","Coffee and products","2010","2010","t","282.63","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2630","Coffee and products","2010","2010","g/cap/d","0.07","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2630","Coffee and products","2010","2010","t","287.44","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2630","Coffee and products","2011","2011","1000 t","10","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2630","Coffee and products","2011","2011","1000 t","10","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2630","Coffee and products","2011","2011","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2630","Coffee and products","2011","2011","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2630","Coffee and products","2011","2011","1000 t","20","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2630","Coffee and products","2011","2011","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2630","Coffee and products","2011","2011","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2630","Coffee and products","2011","2011","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2630","Coffee and products","2011","2011","1000 t","19","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2630","Coffee and products","2011","2011","kg/cap","1.7","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2630","Coffee and products","2011","2011","kcal/cap/d","1.37","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2630","Coffee and products","2011","2011","million Kcal","5643.03","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2630","Coffee and products","2011","2011","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2630","Coffee and products","2011","2011","t","209.59","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2630","Coffee and products","2011","2011","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2630","Coffee and products","2011","2011","t","209.29","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2630","Coffee and products","2012","2012","1000 t","8","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2630","Coffee and products","2012","2012","1000 t","10","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2630","Coffee and products","2012","2012","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2630","Coffee and products","2012","2012","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2630","Coffee and products","2012","2012","1000 t","16","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2630","Coffee and products","2012","2012","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2630","Coffee and products","2012","2012","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2630","Coffee and products","2012","2012","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2630","Coffee and products","2012","2012","1000 t","16","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2630","Coffee and products","2012","2012","kg/cap","1.38","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2630","Coffee and products","2012","2012","kcal/cap/d","1.13","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2630","Coffee and products","2012","2012","million Kcal","4659.2","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2630","Coffee and products","2012","2012","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2630","Coffee and products","2012","2012","t","175.7","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2630","Coffee and products","2012","2012","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2630","Coffee and products","2012","2012","t","164.31","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2630","Coffee and products","2013","2013","1000 t","9","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2630","Coffee and products","2013","2013","1000 t","11","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2630","Coffee and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2630","Coffee and products","2013","2013","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2630","Coffee and products","2013","2013","1000 t","19","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2630","Coffee and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2630","Coffee and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2630","Coffee and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2630","Coffee and products","2013","2013","1000 t","18","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2630","Coffee and products","2013","2013","kg/cap","1.62","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2630","Coffee and products","2013","2013","kcal/cap/d","1.31","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2630","Coffee and products","2013","2013","million Kcal","5402.62","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2630","Coffee and products","2013","2013","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2630","Coffee and products","2013","2013","t","200.89","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2630","Coffee and products","2013","2013","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2630","Coffee and products","2013","2013","t","199.63","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2630","Coffee and products","2014","2014","1000 t","9","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2630","Coffee and products","2014","2014","1000 t","12","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2630","Coffee and products","2014","2014","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2630","Coffee and products","2014","2014","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2630","Coffee and products","2014","2014","1000 t","20","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2630","Coffee and products","2014","2014","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2630","Coffee and products","2014","2014","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2630","Coffee and products","2014","2014","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2630","Coffee and products","2014","2014","1000 t","19","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2630","Coffee and products","2014","2014","kg/cap","1.72","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2630","Coffee and products","2014","2014","kcal/cap/d","1.37","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2630","Coffee and products","2014","2014","million Kcal","5661.85","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2630","Coffee and products","2014","2014","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2630","Coffee and products","2014","2014","t","209.18","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2630","Coffee and products","2014","2014","g/cap/d","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2630","Coffee and products","2014","2014","t","213.52","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2630","Coffee and products","2015","2015","1000 t","7","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2630","Coffee and products","2015","2015","1000 t","9","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2630","Coffee and products","2015","2015","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2630","Coffee and products","2015","2015","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2630","Coffee and products","2015","2015","1000 t","15","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2630","Coffee and products","2015","2015","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2630","Coffee and products","2015","2015","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2630","Coffee and products","2015","2015","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2630","Coffee and products","2015","2015","1000 t","14","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2630","Coffee and products","2015","2015","kg/cap","1.28","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2630","Coffee and products","2015","2015","kcal/cap/d","1.03","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2630","Coffee and products","2015","2015","million Kcal","4254.51","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2630","Coffee and products","2015","2015","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2630","Coffee and products","2015","2015","t","158.94","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2630","Coffee and products","2015","2015","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2630","Coffee and products","2015","2015","t","154.82","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2630","Coffee and products","2016","2016","1000 t","7","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2630","Coffee and products","2016","2016","1000 t","11","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2630","Coffee and products","2016","2016","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2630","Coffee and products","2016","2016","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2630","Coffee and products","2016","2016","1000 t","16","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2630","Coffee and products","2016","2016","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2630","Coffee and products","2016","2016","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2630","Coffee and products","2016","2016","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2630","Coffee and products","2016","2016","1000 t","16","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2630","Coffee and products","2016","2016","kg/cap","1.38","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2630","Coffee and products","2016","2016","kcal/cap/d","1.12","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2630","Coffee and products","2016","2016","million Kcal","4600.87","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2630","Coffee and products","2016","2016","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2630","Coffee and products","2016","2016","t","172.54","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2630","Coffee and products","2016","2016","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2630","Coffee and products","2016","2016","t","165.33","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2630","Coffee and products","2017","2017","1000 t","6","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2630","Coffee and products","2017","2017","1000 t","10","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2630","Coffee and products","2017","2017","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2630","Coffee and products","2017","2017","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2630","Coffee and products","2017","2017","1000 t","15","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2630","Coffee and products","2017","2017","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2630","Coffee and products","2017","2017","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2630","Coffee and products","2017","2017","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2630","Coffee and products","2017","2017","1000 t","14","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2630","Coffee and products","2017","2017","kg/cap","1.28","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2630","Coffee and products","2017","2017","kcal/cap/d","1.05","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2630","Coffee and products","2017","2017","million Kcal","4313.57","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2630","Coffee and products","2017","2017","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2630","Coffee and products","2017","2017","t","166.27","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2630","Coffee and products","2017","2017","g/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2630","Coffee and products","2017","2017","t","140.63","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5511","Production","S2630","Coffee and products","2018","2018","1000 t","8","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5611","Import quantity","S2630","Coffee and products","2018","2018","1000 t","8","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5072","Stock Variation","S2630","Coffee and products","2018","2018","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5911","Export quantity","S2630","Coffee and products","2018","2018","1000 t","1","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5301","Domestic supply quantity","S2630","Coffee and products","2018","2018","1000 t","14","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5123","Losses","S2630","Coffee and products","2018","2018","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5171","Tourist consumption","S2630","Coffee and products","2018","2018","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5170","Residuals","S2630","Coffee and products","2018","2018","1000 t","0","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","5142","Food","S2630","Coffee and products","2018","2018","1000 t","14","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","645","Food supply quantity (kg/capita/yr)","S2630","Coffee and products","2018","2018","kg/cap","1.22","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","664","Food supply (kcal/capita/day)","S2630","Coffee and products","2018","2018","kcal/cap/d","1","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","661","Food supply (kcal)","S2630","Coffee and products","2018","2018","million Kcal","4108.41","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","674","Protein supply quantity (g/capita/day)","S2630","Coffee and products","2018","2018","g/cap/d","0.04","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","671","Protein supply quantity (t)","S2630","Coffee and products","2018","2018","t","156.93","I","Value imputed by a receiving agency",""
"FBS","Food Balances (2010-)","192","Cuba","684","Fat supply quantity (g/capita/day)","S2630","Coffee and products","2018","2018","g/cap/d","0.03","E","Estimated value",""
"FBS","Food Balances (2010-)","192","Cuba","681","Fat supply quantity (t)","S2630","Coffee and products","2018","2018","t","138.5","I","Value imputed by a receiving agency",""
